text,context0,context1,context2,context3
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,1,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,0,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,0,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,0,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,0,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,0,0,0,0
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,0,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,1,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,1,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,0,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,1,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,0,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,0,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,0,0,0,0
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,0,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,0,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,0,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,1,0,0,1
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,0,0,0,0
Anyone on this page want to discuss their opinions on my friend id be glad to do so in person . bet half of you wouldn't say any of this shit .,0,0,0,0
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",0,0,0,0
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",1,1,0,1
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",0,0,0,0
"No, we turned into a nation of p*ssies...sad really.",1,1,0,1
"No, we turned into a nation of p*ssies...sad really.",0,0,0,0
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",1,0,0,1
"No, we turned into a nation of p*ssies...sad really.",0,0,0,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,0,1,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",0,0,0,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,0,1,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",0,0,0,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",0,0,0,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",0,0,0,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,0,1,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,0,1,1
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,1,1,1
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,0,1,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,0,1,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,0,1,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,1,1,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,0,1,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,0,1,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",0,0,0,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",0,0,0,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,1,1,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,0,1,0
"round them up, give them a flea bath, shots, and spay or neuter. They want to live like stray animals,they will be treated as such.",1,0,0,1
"unless you are a ""scumbag"" 

then you deserve to die",1,0,0,1
"unless you are a ""scumbag"" 

then you deserve to die",0,0,0,0
"unless you are a ""scumbag"" 

then you deserve to die",1,0,1,0
"unless you are a ""scumbag"" 

then you deserve to die",0,0,0,0
"unless you are a ""scumbag"" 

then you deserve to die",1,0,0,1
"unless you are a ""scumbag"" 

then you deserve to die",0,0,0,0
"unless you are a ""scumbag"" 

then you deserve to die",1,0,1,0
"unless you are a ""scumbag"" 

then you deserve to die",1,0,1,1
"unless you are a ""scumbag"" 

then you deserve to die",1,0,1,0
"unless you are a ""scumbag"" 

then you deserve to die",1,0,1,0
"unless you are a ""scumbag"" 

then you deserve to die",1,0,1,0
"unless you are a ""scumbag"" 

then you deserve to die",0,0,0,0
"unless you are a ""scumbag"" 

then you deserve to die",1,1,1,0
"unless you are a ""scumbag"" 

then you deserve to die",1,0,1,0
"unless you are a ""scumbag"" 

then you deserve to die",1,0,1,0
"unless you are a ""scumbag"" 

then you deserve to die",0,0,0,0
"unless you are a ""scumbag"" 

then you deserve to die",1,0,1,0
"unless you are a ""scumbag"" 

then you deserve to die",1,0,1,0
"unless you are a ""scumbag"" 

then you deserve to die",0,0,0,0
"unless you are a ""scumbag"" 

then you deserve to die",1,0,1,1
I was told that a bunch of dicks surf out there and are territorial.  They tell you to leave and not come back.,1,1,1,1
